,t,vx,vy,Vx,Vy,Vr,oz_deg,oz_rad,delta_deg,delta_rad,turn_rX,turn_rY,turn_rR,au,av,ax,ay,ar,Ax,Ay,Ar,alphaz,alphaz_deg,beta_deg,beta_rad,lf_fx,lf_fy,rf_fx,rf_fy,rr_fx,rr_fy,lr_fx,lr_fy,lf_alpha,rf_alpha,rr_alpha,lr_alpha,lf_lock,rf_lock,rr_lock,lr_lock,lf_fz,rf_fz,rr_fz,lr_fz,theta_rad,theta_deg,Fx,Fy,Mz,Dx,Dy
0,0.0,29.333399999999997,0.0,29.333399999999997,0.0,29.333399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,871.2574850299402,871.2574850299402,628.7425149700599,628.7425149700599,0.0,0.0,,,,0.0,0.0
1,0.1,29.33320474512225,0.01281776743251592,29.33320474512225,0.01281776743251592,29.333207545620105,0.10325176291355655,0.001802083221330135,0.8727272727272728,0.015231964381041423,7.112750000000001,16277.38630376411,16277.3878577977,-0.0039050975549957075,0.2563553486503184,-0.0039050975549957075,0.2563553486503184,0.25638509037879004,-0.003928196222737226,0.25635499574413606,0.25638509037879004,0.0360416644266027,2.065035258271131,0.02503660736361279,0.0004369712320241004,-0.18191448237557642,11.942019347064521,-0.18191448237557642,11.942019347064521,0.0,-0.0,0.0,-0.0,0.015231964381041423,0.015231964381041423,-0.0,-0.0,0.0,0.0,0.0,0.0,871.2574850299402,871.2574850299402,628.7425149700599,628.7425149700599,9.010416106650676e-05,0.005162588145677828,,,,2.9333302372561123,0.000640888371625796
2,0.2,29.332249795530483,0.04798434211269453,29.3322486405963,0.050627385917645845,29.33229233193288,0.4073403940471812,0.007109431052494422,1.7454545454545456,0.030463928762082846,7.1211585770822925,4125.822224593451,4125.828370139593,-0.015216992963917451,0.49983702105228,-0.015193894280292403,0.4469761449532537,0.4472343106031477,-0.015484743400668324,0.49982879790093804,0.500068599783351,0.07010529219668303,4.0167373644013615,0.09889227027607893,0.001725995721089699,-0.7128296437069326,23.39189805591047,-0.7049026200120845,23.131768399696412,0.0,0.02237827923698524,0.0,0.022621822821964895,0.029683058805474123,0.02968278531338444,3.977071835275849e-05,3.975679391762486e-05,0.0,0.0,0.0,0.0,876.1523545754802,866.417080898285,625.2025546476348,632.2280098786002,0.0005356798747577346,0.030692195993714717,,,,5.86660290654204,0.0038131460391338844
3,0.3,29.329865713483102,0.09595115781813543,29.329846346546148,0.11166402580483145,29.3300589083395,0.8955989106159871,0.01563114976752337,2.618181818181818,0.045695893143124264,7.1436860029858,1876.3716542134587,1876.3852528160255,-0.03282888803915901,0.7208957766914318,-0.032487746667309504,0.5123601691555641,0.5133891278753745,-0.034034690342978194,0.7208398550265432,0.7216428872658763,0.10032908210389592,5.748432966974755,0.21813433371319102,0.0038071623349392515,-1.5460270021959095,33.809400631454366,-1.512565051141886,33.07763559275278,0.0,0.1371691273247807,0.0,0.13999744580643117,0.04270477282105548,0.04270063762869113,0.00024511618697121995,0.00024477778225442205,0.0,0.0,0.0,0.0,880.8544329614217,861.872772467279,621.7873445300313,635.4854500412682,0.0016727089157586243,0.09583916122687314,,,,8.799707655899162,0.011927716625257746
4,0.4,29.325515178541792,0.1450886462888948,29.325403763190337,0.19415127083382436,29.326046453453362,1.5468658979798107,0.026997903006566397,3.490909090909091,0.06092785752416569,7.191346334809897,1086.210427382373,1086.234232574312,-0.0560227790770839,0.9288491238884263,-0.05452295215886135,0.47038960025962323,0.47353894068442315,-0.05955585731110894,0.928629283720773,0.9305370743413811,0.1270059826769646,7.276906780301718,0.379325924027317,0.006620486312446551,-2.65120070758866,43.45991150655741,-2.5683128710216403,42.101169397043925,0.0,0.4818882352634311,0.0,0.49576911160973136,0.054681496078694186,0.05466249266537594,0.0008655039692302546,0.0008628787510137675,0.0,0.0,0.0,0.0,885.1746822423406,857.7981608794166,618.6354521741489,638.3917047040941,0.003804161554463113,0.21796240165666303,,,,11.732470161385987,0.02721848145719054
5,0.5,29.318755948732584,0.18577470682503242,29.31837368757522,0.29734667827179523,29.3198814924512,2.3418976081426504,0.04087382400666922,4.363636363636363,0.0761598219052071,7.274745769401913,717.2897178103879,717.3266070643938,-0.08457873322520829,1.1350590248709909,-0.08066164402534669,0.3433316104631289,0.352679593342282,-0.09274634050026533,1.1344208515268372,1.1382058478390742,0.1505124373250918,8.623727422955083,0.5810733502113961,0.01014164315678295,-4.021302743314162,52.698715533261186,-3.8587034577921995,50.567870371732404,0.0,1.2202253692325995,0.0,1.2640295522636367,0.06608356012317587,0.06603054862886498,0.00220232901489705,0.002190802393207231,0.0,0.0,0.0,0.0,889.2850147736822,854.0113195943734,615.6242108440567,641.0794547878879,0.007197747905124894,0.41240057696278615,,,,14.664659033924263,0.051793378912471516
6,0.6,29.30917069879438,0.21046693826515916,29.30821291704344,0.4215437639694642,29.31124431912937,3.263491360847701,0.056958669357182745,5.236363636363636,0.09139178628624853,7.400870995177236,514.5522753218522,514.6054964051418,-0.11863667741041903,1.348882689082388,-0.11104335473876208,0.1505130183394061,0.18704222871126444,-0.1349347561331244,1.3473499106469755,1.3540897939697791,0.1711844696851787,9.808147631145923,0.8240356826697228,0.01438213581650584,-5.66718043083758,61.836994012356655,-5.385926160195248,58.768110135813274,0.0,2.4809266807666317,0.0,2.5862693961306267,0.0773052490647071,0.07719287924470272,0.0044998317104483565,0.004464215891888239,0.0,0.0,0.0,0.0,893.3996360564848,850.2949756502677,612.5994661649992,643.7059221282485,0.012089372573317493,0.6926700254123037,,,,17.595988364155197,0.08773790102453448
7,0.7,29.296288216625552,0.21340181036404304,29.29435137290367,0.56786768775379,29.29985488138018,4.29624257844396,0.07498357845821786,6.109090909090909,0.10662375066728995,7.57322735764359,390.6768918640898,390.75028804748985,-0.15859420538504734,1.5775957866041292,-0.14660628863778355,-0.09181557636172855,0.17298411467756658,-0.1880445211852492,1.5743569626819156,1.5855474095380486,0.18931371233552363,10.846876720779255,1.1105331157279565,0.019382459321884066,-7.6132204079894485,71.13188062474967,-7.162637236580179,66.92198958749945,0.0,4.356866756263456,0.0,4.570236938704392,0.08866136351650822,0.08846132560925898,0.007943484717248485,0.007855981201385928,0.0,0.0,0.0,0.0,897.6971951762519,846.4724315589328,609.4320245024472,646.3983487623683,0.01868648496408752,1.0706567223768866,,,,20.52611657865255,0.13720847361069718
8,0.8,29.279506557176443,0.19030829332817276,29.27617023604767,0.7380817651675079,29.285472650823245,5.42630112756996,0.09470682088077666,6.981818181818182,0.12185571504833138,7.793332711449105,309.1241999655177,309.222423247527,-0.20502853173496066,1.8266857616702283,-0.1890269003444027,-0.3700547643556773,0.41553784144906536,-0.2545796348875801,1.820441369617446,1.8381560245839133,0.20515113611565225,11.754294261740752,1.4441784428205613,0.02520566881354346,-9.893930505434087,80.79154027815339,-9.208106612729946,75.1912615395172,0.0,6.909779945595621,0.0,7.295532678059411,0.10039814699494526,0.10008289906587914,0.012669129790409132,0.01248565632979059,0.0,0.0,0.0,0.0,902.3186141350727,842.4083106620187,606.0194177915895,649.2536574113193,0.027171004931037246,1.5567839076775825,,,,23.45464265910012,0.20250594625676213
9,0.9,29.258024670811498,0.13816368990692568,29.25298709344078,0.934422637196958,29.26790733130606,6.641150641352841,0.11590994481254015,7.8545454545454545,0.1370876794293728,8.061626107304159,252.37685291586763,252.50557558836488,-0.2586343204028465,2.100131678918771,-0.24061082695448893,-0.6728373040692639,0.71456532787067,-0.33761060579129254,2.0888905809892617,2.1159973488850166,0.2189113425196175,12.542696013916848,1.8295661621257677,0.031931953412171026,-12.551185336009382,90.98163863170656,-11.5451799189142,83.68925796251997,0.0,10.174555930130493,0.0,10.818989610932233,0.11270399836662756,0.11225043625416874,0.018771469260680778,0.018428617678705937,0.0,0.0,0.0,0.0,907.372112980656,838.0024434741591,602.2824286516916,652.3430148934935,0.037701843215703086,2.1601564961237227,,,,26.381100525574542,0.28613116637498537
10,1.0,29.230786159851018,0.05498920871520363,29.22404668052427,1.1594614064005226,29.2470383994413,7.929412227363775,0.13839435111539508,8.727272727272727,0.1523196438104142,8.377953269449185,211.16502548689192,211.33115740435625,-0.32017393792734655,2.400643705152522,-0.3041593922551379,-0.9906523197651769,1.036293855309941,-0.44074922637000075,2.381457887318308,2.4219004004327536,0.230776783537481,13.222535706301839,2.272013241027953,0.03965411170484529,-15.63201304021976,101.83145810618925,-14.19785695301128,92.4889501939611,0.0,14.16287846978783,0.0,15.179170231849524,0.1257188632911507,0.12511161773020482,0.026311192673199583,0.025723945025182802,0.0,0.0,0.0,0.0,912.9380899240041,833.1841204434995,598.161689333592,655.7161002989046,0.05041705801209985,2.8886846395595533,,,,29.304952214272795,0.3908253685548594
11,1.1,29.196436811853474,-0.06031890215533589,29.188516095450193,1.4159868809351408,29.22284193403057,9.280671597968036,0.1619782761808657,9.6,0.16755160819145562,8.74183201798026,180.20018970234108,180.41210601229147,-0.39043776355420884,2.7298657855398396,-0.3828275676957192,-1.3155098976456134,1.3700814710780498,-0.5681053670283656,2.6984931251021975,2.757645527305904,0.24090171777193134,13.802651705783363,2.777342908811258,0.04847377821567308,-19.186818991914414,113.43928561280052,-17.18937015909883,101.62965897598231,0.0,18.866399956163562,0.0,20.399977089200135,0.13954233797091384,0.13877653336882545,0.03532093176647632,0.03438117176122191,0.0,0.0,0.0,0.0,919.073321667575,827.9071977924897,593.6147471191638,659.4047334207718,0.0654356893769129,3.7491888308261445,,,,32.22558035307152,0.5195977829216427
12,1.2,29.153296284980257,-0.20812647646244992,29.145483576373667,1.7069075160576792,29.19542337711583,10.68532775919205,0.18649415105264905,10.472727272727273,0.18278357257249706,9.15260616176538,156.280952576071,156.54873470468084,-0.4702126179763298,3.0885469169109285,-0.4799829697685734,-1.640641588496667,1.7094117330744885,-0.7242215116305664,3.0390335908238484,3.1241353946434773,0.24941577966373574,14.290471518696924,3.351703321982522,0.058498258518626646,-23.267945849958952,125.87696177330965,-20.540683154046924,111.12277829992422,0.0,24.259601558464997,0.0,26.493476714039776,0.15424060466497255,0.1533240144734374,0.045810264519959294,0.044386061970054166,0.0,0.0,0.0,0.0,925.8145350079149,822.1459723500213,588.6135639186994,663.4259287233647,0.08285931073858863,4.747488798684148,,,,35.14228033666271,0.6757425027712836
13,1.3,29.09934358384955,-0.38817022327812656,29.093960111359543,2.035169156565069,29.165054919495933,12.134460816342036,0.21178629419940745,11.345454545454546,0.1980155369535385,9.609541374045929,137.3741403868473,137.70983164772488,-0.5602566823061652,3.4766858932368745,-0.5990710528456089,-1.9602333478168656,2.0497319103362917,-0.9139823919902932,3.4008629107085007,3.521538349968802,0.25642708327143215,14.692189624302777,4.001413526684919,0.06983784077448982,-27.928478154880384,139.19359150137032,-24.269349389172266,120.95674838230167,0.0,30.302433452257745,0.0,33.462061437692036,0.16985231756470795,0.16880691637033576,0.05776994819964077,0.05570555514448049,0.0,0.0,0.0,0.0,933.1814387809736,815.8917092735185,583.1423895525382,667.7844623929699,0.10277333300119146,5.888478227460853,,,,38.05425252104937,0.8628463364024211
14,1.4,29.032215597879787,-0.5996413152915661,29.032883300572085,2.403686133667257,29.13221618369982,13.619716129166685,0.23770888964093595,12.218181818181819,0.2132475013345799,10.111889956232066,122.13629597288868,122.55417215445588,-0.661279533442983,3.8936536488068754,-0.743488666549614,-2.269188492451925,2.387884379856773,-1.1424982000998511,3.7805458892845443,3.9494087352688205,0.2620248255591375,15.012916632190198,4.732829594952071,0.08260345936774324,-33.22121209135242,153.4184736635132,-28.388682328801266,131.10142701074864,0.0,36.942789282558586,0.0,41.300072354379076,0.18639354747056117,0.18525650011720987,0.07117551917544479,0.06829199014561532,0.0,0.0,0.0,0.0,941.179297361694,809.1497187377153,577.1959532715402,672.4750306290507,0.12524809219320862,7.176187074736289,,,,40.96059469164595,1.0847891009140371
15,1.5,28.949217854375245,-0.8412466976386886,28.961123017284915,2.815283645062488,29.09763681855395,15.133201966634871,0.26412420068705955,13.090909090909092,0.22847946571562133,10.658938627127549,109.64963809430974,110.16649266846056,-0.7739261323004238,4.338296579097739,-0.9164662035412123,-2.562919154490526,2.7218495356444072,-1.414960711707358,4.173447621666439,4.40678781727333,0.26628139536333495,15.25680011717354,5.552224149811525,0.096904592222954,-39.19772429376074,168.56333542003588,-32.907194864663836,141.5119531974396,0.0,44.11884093827887,0.0,49.99499272043249,0.2038618818268253,0.20268603241861977,0.08599036012885765,0.08208669186793584,0.0,0.0,0.0,0.0,949.8011144719075,801.9368936748223,570.7779265668622,677.4840652864083,0.1503397467096084,8.613832979526366,,,,43.8602950075388,1.3457375898505246
16,1.6,28.847346674928342,-1.11125092962902,28.877488521979775,3.2726496510666907,29.062339532042163,16.66739794854296,0.2909009719422231,13.963636363636365,0.24371143009666277,11.250047152529568,99.26913729155652,99.90458037319428,-0.8987637738024259,4.809023540986315,-1.120957385396873,-2.8371654853161,3.0505824773221155,-1.7364724170782955,4.573745432748351,4.892288190495337,0.2692540297399353,15.427119520988244,6.465672771940398,0.11284727822690838,-45.90748594879122,184.6239661621359,-37.82826937441615,152.13216277504006,0.0,51.76124095126161,0.0,59.52830163202658,0.22223976471599083,0.22109369835567202,0.10216830445848404,0.0970229803876311,0.0,0.0,0.0,0.0,959.0294833612965,794.2796362731984,563.8996190684904,682.7912612970149,0.17809100534107253,10.203862975285258,,,,46.75222558450204,1.650134254656984
17,1.7,28.72332204946078,-1.4075013302776995,28.780736775866973,3.7782947610176776,29.02768197191907,18.215071877220204,0.31791297774491684,14.836363636363638,0.2589433944777042,11.88468236754166,90.53023560101316,91.30700538815357,-1.0362711484535998,5.303878658033422,-1.3595351239543807,-3.0878425276574903,3.373886072302361,-2.111849552295414,4.974442499489708,5.404163830997332,0.2709860863139399,15.526359052556595,7.4789410728165535,0.13053214628328583,-53.396979112587665,201.58134422032572,-43.1500222961328,162.89759537241264,0.0,59.79518850287119,0.0,69.87605743545453,0.24149715011461573,0.24046490123390574,0.11965582370756819,0.11302864468295556,0.0,0.0,0.0,0.0,968.838147748449,786.2121150244864,556.5788774244737,688.3708598025911,0.20853170282542952,11.947986466573417,,,,49.63513684939438,2.002681475261202
18,1.8,28.573630707262097,-1.7274392187617211,28.669581779397756,4.334518773991717,28.995395710485873,19.769203003240353,0.3450376829016954,15.709090909090909,0.2741753588587456,12.56245038959024,83.09116134299452,84.0354464087534,-1.1868287809307645,5.820601601447362,-1.6342917200192797,-3.3109152420229426,3.6922986290363102,-2.545400854785531,5.367392294818247,5.940367459847682,0.2715080168216316,15.55626346784645,8.59736662109849,0.1500523545392284,-61.70878085470558,219.40234181232898,-48.865329169899795,173.73812129832066,0.0,68.1423498015017,0.0,81.00926175685738,0.26159353137481844,0.26077400691158104,0.1383938266036886,0.13002791161019472,0.0,0.0,0.0,0.0,979.1933079560855,777.774806027256,548.8391639618445,694.1927220548142,0.24167923585776013,13.847200210596442,,,,52.50765277715762,2.4083221520116718
19,1.9,28.39457902962764,-2.068100113132698,28.542704829987475,4.943382688360378,28.96762039614872,21.322910273789898,0.3721549903849593,16.581818181818182,0.289407323239787,13.283128847061581,76.69574657715253,77.83751701457624,-1.3507102072748431,6.35667668592585,-1.9467418326699022,-3.502302645396597,4.006984849362294,-3.0406850047374965,5.743343212397655,6.4985965064335,0.2708381328436461,15.517881943144447,9.825730534734596,0.17149134924486176,-70.88058766316534,238.04008343155348,-54.96197823200635,184.58021180754076,0.0,76.72262329726891,0.0,92.89403977970967,0.2824794005205829,0.2819855756044545,0.1583190872313463,0.14794293501348352,0.0,0.0,0.0,0.0,990.0546988392067,769.013281703399,540.7087973601068,700.2232220972877,0.2775388695220929,15.901805874447957,,,,55.36826710762688,2.8722172251292757
20,2.0,28.18235558243322,-2.4261058646511415,28.39876565294871,5.606685117695859,28.94693090156695,22.869384621897673,0.3991460595570729,17.454545454545453,0.3046392876208284,14.04670040816017,71.14880624015792,72.52215124881599,-1.528073333500462,6.90937190078377,-2.2977271112184945,-3.6578123849722717,4.319622821646009,-3.600251112337702,6.0920128121998145,7.076328721582651,0.2689832505986259,15.411605019011038,11.168114532107749,0.19492036982510622,-80.94415778145459,257.4340222337927,-61.42292297945799,195.34887450000926,0.0,85.45574356027298,0.0,105.49166102118315,0.30409718231483884,0.3040551115825464,0.17936531393522417,0.1666948283114191,0.0,0.0,0.0,0.0,1001.3764604825603,759.9772170466572,532.2203414389314,706.4259810318513,0.3161039220191945,18.111420619232337,,,,58.21534063177369,3.399720615432088
21,2.1,27.933103122688824,-2.797651849480258,28.236414411887406,6.325942156142769,28.936355040030648,24.401824817212088,0.4258921865552144,18.327272727272728,0.3198712520018699,14.853388617691039,66.29944221394332,67.94291126606339,-1.7189514877256376,7.475768868154441,-2.687322083669446,-3.7731073116100546,4.632282241649654,-4.225368294344731,6.402200962510284,7.670848348600128,0.2659392893642037,15.237198887277215,12.627740710524513,0.22039565248678092,-91.92415315698818,277.5097892318463,-68.2266065690029,205.9692753071475,0.0,94.26272328605025,0.0,118.75841728251248,0.3263816797961658,0.3269293495565999,0.20146386844460362,0.1862042649838862,0.0,0.0,0.0,0.0,1013.1078190559672,750.7195882435708,523.4101305931808,712.7624621072814,0.3573558343248089,20.474981091187825,,,,61.0470996350155,3.99635197912402
22,2.2,27.642999928530053,-3.178492500798586,28.054304650695595,7.102369832122378,28.93937916863944,25.91337677417649,0.45227374501920686,19.2,0.33510321638291124,15.703696954199184,62.02947873859935,63.98642301779084,-1.9232437361105985,8.052784651437724,-3.114741799505985,-3.8437057147565064,4.947291188038319,-4.9157523403863195,6.66195061816778,8.279263681688104,0.2616918799156456,14.993840252010845,14.206793418615115,0.24795532130549483,-103.83686579510116,298.1788618240847,-75.34733322141423,216.3680682136045,0.0,103.0671393925164,0.0,132.6453701447376,0.34926005966529744,0.35054608502511053,0.2245441449220861,0.20639167338850561,0.0,0.0,0.0,0.0,1025.193593257005,741.2960414325149,514.3179216876408,719.1924436228396,0.40126413090352997,22.990741170757254,,,,63.86163558814465,4.667767578537278
23,2.3,27.308350199289652,-3.5639286268670265,27.85110725996755,7.936868379425746,28.959938799633974,27.39707647449728,0.47816918990065777,20.07272727272727,0.35033518076395265,16.598452068973064,58.24529862694367,60.56420909438051,-2.1407040784503524,8.637186294629652,-3.578252785301993,-3.865016806612303,5.267091029298529,-5.669299639075247,6.858763929602297,8.898516788748127,0.2562170177133723,14.680153754404886,15.906225398028228,0.27761600475993814,-116.68881576516455,319.3380913753622,-82.75566359356392,226.4744524929834,0.0,111.79627522937106,0.0,147.09797853858626,0.3726513970709354,0.37483354348310394,0.24853361966221993,0.22717705376323696,0.0,0.0,0.0,0.0,1037.5745408734801,731.7644110751002,504.9866627582532,725.6743852931666,0.4477862776495232,25.656263833190945,,,,66.6569061836778,5.419729489114681
24,2.4,26.925683058405102,-3.9488001056877944,27.62552559764422,8.830007640282966,29.002391271644335,28.845796793679266,0.5034541294109266,20.945454545454545,0.3655671451449941,17.538852349100083,54.8719813460818,57.60681972274014,-2.3709291680162026,9.225598922514742,-4.075090032388973,-3.8324127698030566,5.594081373221656,-6.481840797607789,6.979879689029202,9.525386112848926,0.24948177249200473,14.29425262923487,17.725553887766537,0.3093692770812075,-130.47520995983936,340.86912379990736,-90.41881190502423,236.22097407301374,0.0,120.38213547467444,0.0,162.05561657613808,0.39646578958192397,0.39970926916649485,0.27335758259540227,0.24847944493389995,0.0,0.0,0.0,0.0,1050.1875595080915,722.1843685396225,495.46236913185027,732.1657028204361,0.49686744361510243,28.46840749659977,,,,69.4307378265584,6.258073290100118
25,2.5,26.491859360561335,-4.327487653282468,27.376311928990432,9.782012993452376,29.071467679452564,30.25219852203167,0.5280004701764149,21.818181818181817,0.3807991095260355,18.52652326272365,51.849029452272056,55.05954884801378,-2.613344205059561,9.814508140873468,-4.601383924486385,-3.7413381820904092,5.930459123313244,-7.346928561942148,7.012615680836121,10.156482559498144,0.2414450428177632,13.83378193781328,19.662656461988142,0.3431780949502323,-145.17825180319156,362.63774156568,-98.30102196012155,245.54408221929785,0.0,128.76235263727654,0.0,177.45099198210582,0.42060303908052293,0.4250784967940497,0.2989385603633475,0.2702160653122487,0.0,0.0,0.0,0.0,1062.9657547463767,712.6171826585432,485.7940980699714,738.622964525109,0.5484401735944695,31.423307262385322,,,,72.18082970289014,7.188674321786886
26,2.6,26.013825596096236,-4.702778319282949,27.111925926277465,10.783900353511282,29.1778860486228,31.54556686606478,0.5505740062208595,21.818181818181817,0.3807991095260355,19.586649990129363,49.24301841340776,52.99539338752992,-2.674375849199793,10.223239060304623,-4.9592913648155665,-3.764475137919222,6.226222282021916,-7.996120844675572,6.9086145140879065,10.56725617494538,0.2100256780711279,12.033584942848952,21.69042979605035,0.3785694161137607,-149.92479022627833,374.494021363954,-99.24066156252223,247.89118847707388,0.0,136.88100390593274,0.0,193.20947510129608,0.4297189233210129,0.43559998390717375,0.3251954364739959,0.29230114671872864,0.0,0.0,0.0,0.0,1075.838387358002,703.1255757802187,476.0340142533392,745.0020226084405,0.6023688974143332,34.51319553179014,,,,74.90524159565354,8.21696998913507
27,2.7,25.155070541408143,-5.075122165491084,26.496878022350973,11.82706902599301,29.016617767702517,31.24386431322947,0.5453083033122111,21.818181818181817,0.3807991095260355,21.688774871307128,48.590637372305764,53.21139911396017,-9.626582229330042,10.64013438932996,-12.215809728946255,-3.6824017862434832,12.758765232151077,-14.12141190701805,2.5434761633213467,14.348642627128708,-0.3153397362440962,-18.06763599955527,24.05393375897436,0.41982034215071873,-154.26544118601598,385.3364432929495,-100.59527117898385,251.2748397190156,0.0,145.79650347723984,-642.0258307402836,208.90908208190905,0.43944787108152367,0.4469566418958546,0.3518839307469698,0.3145850186302741,0.0,0.0,0.0,1.0,1084.0249207653262,695.7902666282071,470.0077372846854,750.1770753217816,0.6571630128909868,37.65266709075485,,,,77.58568179308496,9.347518458110285
28,2.8,23.93361906592268,-5.385234757784287,25.54326323470463,12.918946684310193,28.624421044092095,29.824984629997537,0.5205441811501598,21.818181818181817,0.3807991095260355,24.81815598392695,49.07030788100625,54.98941699981255,-9.445713523596874,11.197418777013683,-12.213219780763012,-2.519850059620577,12.470460365848197,-14.463186991656327,2.3280707210183023,14.649358048654538,-0.17994270699693202,-10.309957665083392,26.82879337172007,0.4682507786737462,-168.09833615078423,419.8893444818902,-110.723125472256,276.5729967239462,0.0,137.284811707743,-601.2139598300846,209.49062134235382,0.45633673753693904,0.46623953423111614,0.37561460041189637,0.3352897718166744,0.0,0.0,0.0,1.0,1140.4229842410418,736.3564383795097,415.8130814200994,707.4074959593493,0.7104556371141053,40.706109537916205,,,,80.18768885593774,10.584819243625441
29,2.9,23.026657953063562,-5.547307155400486,24.914840065568427,14.065663035457236,28.611049126515475,30.116179258465447,0.5256264861810463,21.818181818181817,0.3807991095260355,26.759806450492434,47.40027513945859,54.43228200768541,-3.1227498591271523,11.736908245927172,-5.926002476419353,-0.7215978927034019,5.9697746079129566,-10.36681886016188,6.327372960129966,12.145228769191295,0.2815888076146633,16.133850234441507,29.446883076240148,0.5139450641301869,-176.80157044545018,441.6289727645973,-114.1378574235391,285.10258478197136,0.0,142.6367462615216,0.0,224.1324644459941,0.47768063048344545,0.4903885567824528,0.39746247542603247,0.35508239977389777,0.0,0.0,0.0,0.0,1149.7433049523966,724.513494666335,409.43816348947814,716.3050368917906,0.7627641704806656,43.70316773233935,,,,82.71059402095139,11.934049729613815
30,3.0,22.43309908084511,-5.586754779612194,24.60723440260759,15.254311783595139,28.95185681326854,31.329274025642736,0.5467989840070041,21.818181818181817,0.3807991095260355,27.897476458002604,45.00234112046629,52.947897966280216,-3.02936340008957,12.03606671683089,-5.945174967949703,-0.06735459153075674,5.945556495445656,-10.845070846401665,6.03559300800967,12.411444098967957,0.1418611489044929,8.128045109104365,31.79525700891661,0.5549319213233989,-174.53719221599695,435.9728293892618,-107.70163387930455,269.0256755941052,0.0,163.89776183184316,0.0,252.47640866592852,0.48657335656249745,0.5011604130802555,0.4204676015239176,0.3740321893136336,0.0,0.0,0.0,0.0,1115.8930384252105,670.1757382018839,446.13978170896394,767.7914416639419,0.8163854439900681,46.77544039654476,,,,85.18669774436019,13.400048470566436
31,3.1,21.831919710247316,-5.593252094821679,24.304587202272216,16.466305323080466,29.357318850088514,32.03128760556763,0.5590514323704059,21.818181818181817,0.3807991095260355,29.4540079313678,43.474689080429606,52.51273344495697,-3.0235806066179305,12.203804072875622,-6.078412444006153,-0.06259171265894281,6.0787347007368595,-11.286716433630021,5.539395786606847,12.572783046479872,0.10318781836354161,5.9122264893934675,34.11755519481804,0.5954636708804703,-175.01624742414174,437.1694514494476,-106.68380909305671,266.4832721885672,0.0,169.73927995532156,0.0,263.6083758671253,0.48564562118019405,0.5011589129079995,0.44009811905218427,0.38886204437427063,0.0,0.0,0.0,0.0,1120.922171869557,663.8441194620752,442.6917838778762,772.5419247904919,0.8716779648089386,49.943468478105274,,,,87.63228882460417,14.986079325900217
32,3.2,21.22043296987592,-5.589105519274179,24.002187833531174,17.694029987175167,29.819183724293424,32.54067844939143,0.5679419797746433,21.818181818181817,0.3807991095260355,31.154643638415447,42.261689905463804,52.50392608083934,-3.0244067682029447,12.350689209018402,-6.1513223634217775,0.14552322360894365,6.15304346054393,-11.69884770431876,4.982321008171901,12.715603022952369,0.07462312972120723,4.2755903870824294,36.39704752776183,0.6352483173643061,-175.47175301862657,438.30724941851554,-106.30527507481544,265.53773992202025,0.0,174.62427489395165,0.0,272.2160657982827,0.48553890468728195,0.5018803707521812,0.45619585016159153,0.4009943680358642,0.0,0.0,0.0,0.0,1124.0668165166298,660.6188206865437,440.43367774838214,774.8806850484444,0.928027635416191,53.17206678085323,,,,90.04762757639435,16.694096091413
